,Pointing,SCA,BAND,zeropoint,RA,DEC,date,true mag,true flux,DETECTED,mag,flux,Residual Mean,Residual Mean Central,SNID
157,35747,2,F184,14.621993990697426,7.504495035758647,-44.36340366277872,62462.159,3.62905646,24956.0021,True,3.6335490475179526,24852.860435585066,1.128659396890732,-0.1283727504564145,50027278
158,37280,18,F184,14.621993990660544,7.448616193264995,-44.35097179116045,62482.069,4.12627225,15786.6033,True,4.1610258608876745,15289.23146904047,1.232403798135204,-2.5724076753538343,50027278
159,38040,15,F184,14.621993990640323,7.54272082146154,-44.33370605767099,62491.934,4.3187869,13221.5642,True,4.32322258185585,13167.610369592388,1.328253054412772,0.0121877966346555,50027278
160,662,16,F184,14.621993990996478,7.163463889390818,-44.368964858442936,62006.48422,,,False,,,710.959209328023,162.16233044286747,50144007
161,8027,8,F184,14.621993990886216,7.229124010730873,-44.49732811118531,62102.159,,,False,,,820.1897375699914,363.2788905474413,50144007
162,7642,9,F184,14.621993991130184,7.1202951723521135,-44.36454378414413,62097.1586,,,False,,,736.8760825340357,162.16940520766855,50144007
163,6873,4,F184,14.621993990930005,7.168194832629606,-44.39533104510828,62087.1699,,,False,,,733.365816951006,55.24138661435711,50144007
164,6104,11,F184,14.62199399090848,7.1729269424266775,-44.455713737155904,62077.1811,,,False,,,702.6924298127849,-276.22123897768853,50144007
165,8796,5,F184,14.62199399085936,7.201139149880117,-44.44578204165298,62112.147,,,False,,,661.5994809126344,333.55314822757657,50144007
166,5324,8,F184,14.62199399096474,7.214797537877384,-44.40346607027027,62067.0462,,,False,,,696.7804990655518,326.16349635939525,50144007
167,2594,10,F184,14.621993990966011,7.2225884516441266,-44.38753498162629,62031.5741,,,False,,,659.5463246522074,450.7141428381244,50144007
168,2589,15,F184,14.621993990923954,7.232732867488298,-44.46577851498337,62031.5067,,,False,,,791.4198030469713,360.19651176012826,50144007
169,5714,5,F184,14.621993990848686,7.125121581798074,-44.4154183706306,62072.1137,,,False,,,767.6086011415094,153.48750994964234,50144007
170,42241,15,F184,14.621993990996703,7.264329366754865,-44.44272871788871,62546.473,4.40653742,12195.0231,True,4.428462799884233,11951.18254741545,1.0585706881622978,5.383052653612033,50144007
171,36901,5,F184,14.62199399085936,7.201139149880117,-44.44578204165298,62477.147,8.096325,407.631369,True,8.109096567334964,402.862991276842,1.2544541162564944,4.834392584005083,50144007
172,37665,2,F184,14.621993991022476,7.125521997883051,-44.38626137997723,62487.069,4.4097268,12159.2524,True,4.407811351575777,12180.677908359838,1.04321192884581,7.129788236860161,50144007
173,38045,3,F184,14.62199399098904,7.206941432818303,-44.44042590350601,62492.001,3.89678986,19502.1123,True,3.8890258781953193,19641.99737750316,1.1315468880773072,8.96127162374075,50144007
174,38050,8,F184,14.62199399089269,7.191695838252552,-44.44828350914222,62492.069,3.89331759,19564.5815,True,3.887913859679269,19662.12515255493,1.1904972931907691,-2.776136078924687,50144007
175,40710,15,F184,14.62199399108995,7.157419212668706,-44.371134084912775,62526.597,4.02568757,17318.9904,True,4.034890898869792,17172.74181174823,1.41039430085234,2.374132732370253,50144007
176,41090,11,F184,14.621993990953008,7.188781953011629,-44.44110363250818,62531.529,4.06522058,16699.7268,True,4.013343888960662,17516.948148000232,1.2077044712977367,-2.271170116485064,50144007
177,41470,6,F184,14.621993990876852,7.262915440335283,-44.4175416474468,62536.462,4.23246745,14315.635,True,4.2499814595209084,14086.510268679887,1.2142195093407588,13.542557615077635,50144007
178,41856,13,F184,14.62199399102554,7.240553844537025,-44.412096380378784,62541.473,4.27705103,13739.6979,True,4.224645144525079,14419.092974982252,1.0709726173722118,17.112851276186934,50144007
179,44169,7,F184,14.621993991018352,7.222053802872595,-44.44680344913687,62571.507,4.90862844,7679.73473,True,4.848782654646833,8114.895623198899,1.3349348953648563,6.773388094881079,50144007
180,662,14,F184,14.621993990743862,7.401509700303546,-44.18365271983313,62006.48422,,,False,,,703.7816219764436,294.3191702915743,40084671
181,5324,1,F184,14.62199399079056,7.389988572282177,-44.15676970832007,62067.0462,,,False,,,844.6595312883378,569.3219151487535,40084671
182,2984,13,F184,14.62199399073803,7.37069754026392,-44.27672897414362,62036.6416,,,False,,,819.5064314959563,50.63543390179712,40084671
183,2594,14,F184,14.621993990788152,7.269078586069861,-44.20966392433207,62031.5741,,,False,,,731.5365365730522,479.7049242896911,40084671
184,2209,4,F184,14.621993990819954,7.39206630610603,-44.241895137296815,62026.5741,,,False,,,657.103107059329,324.07646520361726,40084671
185,5714,11,F184,14.62199399097936,7.432540762931268,-44.25393154036932,62072.1137,,,False,,,670.3542272601117,232.66771358849385,40084671
186,1823,16,F184,14.62199399099128,7.340724405407853,-44.18074269415564,62021.5629,,,False,,,887.969619169101,515.0795861961028,40084671
187,1818,18,F184,14.621993990827557,7.293303695989882,-44.2058005941712,62021.4955,,,False,,,861.9713969370705,122.67443407503464,40084671
188,1433,10,F184,14.62199399106919,7.3591409412825985,-44.18867523047172,62016.4955,,,False,,,682.8995583686992,337.8027954253867,40084671
189,2204,3,F184,14.621993990804956,7.344636247276052,-44.22539030152854,62026.5067,,,False,,,833.6574141304245,466.3688209727367,40084671
190,40330,12,F184,14.621993990838051,7.424584578559745,-44.26545128148149,62521.664,4.7593857,8811.36753,True,4.761583745655454,8793.514858136108,1.0984337499733687,8.527718145582657,40084671
191,35747,4,F184,14.621993990766438,7.34824615969244,-44.17360474510975,62462.159,5.18895928,5932.17403,True,5.180490625796194,5978.603467578888,1.1279074429824336,6.507024540092415,40084671
192,36516,2,F184,14.621993990914886,7.288671904826772,-44.21921517041333,62472.147,4.30587155,13379.7802,True,4.303671406832191,13406.87120432961,1.129136320689827,-2.2163024833680143,40084671
193,37280,14,F184,14.621993990889996,7.382923630203099,-44.20712533568269,62482.069,3.91669112,19147.8999,True,3.9601621263685978,18396.32821878623,0.9463937167516532,0.6922848542006143,40084671
194,37660,11,F184,14.62199399080225,7.436522923185782,-44.18521490799838,62487.001,3.85934388,20186.4544,True,3.866727767047811,20049.56216892673,1.3839004785792657,4.255963102490712,40084671
195,38040,12,F184,14.621993990929008,7.433004853317818,-44.21966591030285,62491.934,3.78162135,21684.4823,True,3.782780851126317,21661.25722320568,1.2666756579358525,6.452236685417545,40084671
196,38045,5,F184,14.621993990720302,7.334113472563557,-44.25319038775203,62492.001,3.78037715,21709.3458,True,3.79351819513397,21448.0948690151,1.09303492597819,3.8328231448306895,40084671
197,38425,6,F184,14.621993990812337,7.38427971544509,-44.220353160671785,62496.934,4.06955204,16633.2372,True,4.09462402104902,16253.48113731622,1.180015890063683,8.188070182838091,40084671
198,40325,13,F184,14.621993990928749,7.438908424678186,-44.24804987985031,62521.597,4.75809155,8821.87653,True,4.781200948094025,8636.059399064672,1.2916903790610703,1.024716847278976,40084671
199,40710,3,F184,14.621993990643745,7.402741949837914,-44.16262389787065,62526.597,4.84997,8106.05593,True,4.877385387198924,7903.90742885462,1.201300340115424,5.035458945385183,40084671
200,276,13,F184,14.621993990697156,7.349672900931461,-44.86468986284946,62001.47298,,,False,,,854.7577037972196,-314.6499269257974,50070195
201,6099,3,F184,14.621993990903118,7.428955403898613,-44.8379888891434,62077.1137,,,False,,,834.2065440909646,-221.1609914073457,50070195
202,6094,4,F184,14.621993991046937,7.357396120069214,-44.85190702617746,62077.0462,,,False,,,786.2195032551299,269.5601019698079,50070195
203,5709,9,F184,14.621993990919645,7.321818010579234,-44.80560360422451,62072.0462,,,False,,,640.3595335340033,43.45500300562975,50070195
204,2979,1,F184,14.62199399121595,7.406905883238679,-44.87192299787343,62036.5741,,,False,,,595.9551813230828,-259.3326822091046,50070195
205,6489,14,F184,14.621993991053516,7.425403960679914,-44.81895055223101,62082.1811,,,False,,,714.0772704673918,182.8055364524309,50070195
206,2594,7,F184,14.621993991229912,7.403464075146705,-44.78436999555322,62031.5741,,,False,,,909.9795819518386,272.68064418371625,50070195
207,2203,13,F184,14.621993991196556,7.396184281816849,-44.75317235863123,62026.4955,,,False,,,772.448177094213,-85.00798093525418,50070195
208,1432,16,F184,14.62199399097288,7.365972405602732,-44.847896010514425,62016.4842,,,False,,,677.0621874970948,520.4979015681079,50070195
209,2974,18,F184,14.62199399106436,7.308365235494536,-44.77597528543723,62036.5067,,,False,,,690.3234930839299,41.4544595256429,50070195
210,47279,7,F184,14.621993991320808,7.484063741016044,-44.79322113802585,62611.911,4.06251486,16741.3953,True,4.086042061525042,16382.462231236024,1.055875373919477,-3.933238262051263,50070195
211,41475,11,F184,14.621993991020837,7.319453154955383,-44.78169096136124,62536.529,8.43814966,297.534775,True,9.185477023798414,149.4876072503328,1.5623499722500382,-4.69931509767329,50070195
212,41855,6,F184,14.621993991234062,7.48396667317196,-44.83372563116403,62541.462,5.93521916,2983.38932,True,5.856954222568078,3206.3749799786897,1.1140035383231677,0.222273497206563,50070195
213,42246,16,F184,14.621993991160036,7.489062194046025,-44.82766183403198,62546.54,4.80466009,8451.49542,True,4.782060805842244,8629.222708092204,1.187098747785289,-2.7788543922283355,50070195
214,42626,14,F184,14.621993991117114,7.436570589074175,-44.85804202919059,62551.473,4.18190493,14998.0785,True,4.1658104245225385,15222.003946120558,1.4502144807482285,0.7698377486581751,50070195
215,44554,8,F184,14.62199399111434,7.366733818446797,-44.807130702911245,62576.507,3.75574095,22207.579,True,3.7707428461455663,21902.76086477896,1.129448308914207,-3.813348449594333,50070195
216,44939,12,F184,14.621993991285215,7.458655130415872,-44.78547811370519,62581.507,3.79115723,21494.8641,True,3.827502008410166,20787.16180829459,1.2642979276963364,0.8594197418282471,50070195
217,44944,4,F184,14.621993991099329,7.404689255548615,-44.824492875125024,62581.574,3.79166717,21484.771,True,3.789996870240667,21517.769544427745,1.354237543929246,-5.45644834597729,50070195
218,45329,13,F184,14.621993991066644,7.331532978253572,-44.79340601247247,62586.574,3.83487891,20646.4805,True,3.848382082287287,20391.21797321497,1.05888078436417,-4.713372882520639,50070195
219,47669,8,F184,14.6219939912158,7.455581140936084,-44.832593860368505,62616.979,4.20556588,14674.768,True,4.248997236586682,14099.285519524836,1.2311171016949622,0.9343805800698548,50070195
220,662,5,F184,14.621993990697916,7.961437719287574,-44.253322325763065,62006.48422,,,False,,,647.0072249617731,1568.814468849363,50071618
221,2599,9,F184,14.621993990436858,7.928271920171363,-44.31956842131559,62031.6416,,,False,,,858.9487344927816,-448.02569563791417,50071618
222,2598,16,F184,14.62199399057549,7.81464597594131,-44.29880927974945,62031.6303,,,False,,,707.0008540319614,-140.96732383832045,50071618
223,2208,15,F184,14.621993990647685,7.9365644523567,-44.28716207364269,62026.5629,,,False,,,635.7093580557319,139.63984959954814,50071618
224,1433,8,F184,14.62199399063554,7.891604206488313,-44.34138275184622,62016.4955,,,False,,,617.4078550115714,141.0525353972746,50071618
225,2984,12,F184,14.621993990544135,7.83506141181156,-44.29418847542618,62036.6416,,,False,,,749.9923013993498,257.7791253784891,50071618
226,1052,14,F184,14.62199399051567,7.86592685948384,-44.337094906574976,62011.5517,,,False,,,837.4442198457746,1363.911944513864,50071618
227,672,16,F184,14.621993990584828,7.905995818772166,-44.23996970983711,62006.61911,,,False,,,459.87699389838895,461.4662131471673,50071618
228,667,10,F184,14.62199399061031,7.930101613415586,-44.26049363598008,62006.55166,,,False,,,530.1208011223539,-502.6978859373203,50071618
229,1057,16,F184,14.6219939905779,7.941736634937472,-44.36350194198181,62011.6191,,,False,,,582.8961000463742,124.30761769176227,50071618
230,48838,18,F184,14.621993990562602,7.953208434737952,-44.27648900043794,62632.17,3.78214309,21674.0645,True,3.7295247952116135,22750.245205865867,1.1523282832653623,22.30767955417232,50071618
231,47284,11,F184,14.621993990560409,7.872161767258703,-44.27050098224491,62611.979,5.33006338,5209.21453,True,5.220140730102795,5764.208851127,1.3007529490121783,4.4152995643073885,50071618
232,47674,15,F184,14.621993990649162,7.918972793679971,-44.29504990295174,62617.046,4.37466274,12558.3476,True,4.36925673594304,12620.986599610736,1.2366128419099884,16.763489392092943,50071618
233,48053,7,F184,14.621993990603704,7.894071020983902,-44.30664403827015,62621.968,3.91961853,19096.342,True,3.889759866666456,19628.723317460182,0.996668004617974,-6.5949782641383,50071618
234,48058,9,F184,14.621993990496014,7.824946732168576,-44.30254355292197,62622.035,3.91651378,19151.0277,True,3.942905392197634,18691.056191454183,1.4618671236036664,-5.063356461306867,50071618
235,48059,16,F184,14.621993990551852,7.856550592729539,-44.32840432130818,62622.046,3.91626148,19155.4784,True,3.90910797883272,19282.03240830956,1.6759082102796572,19.78310069118347,50071618
236,48443,4,F184,14.621993990553724,7.804157843473838,-44.26009034461401,62627.035,3.78065162,21703.8585,True,3.777936286014498,21758.125909534014,0.956272405193423,16.09414578394984,50071618
237,48448,3,F184,14.621993990506349,7.832152884205782,-44.29751222904439,62627.102,3.77876248,21741.6552,True,3.7428179048999226,22473.40291083055,0.5696953948207142,0.0849137484268868,50071618
238,48833,10,F184,14.621993990591436,7.87249839219336,-44.29454972612177,62632.102,3.78022715,21712.3452,True,3.7607289939548494,22105.70664612883,0.5328728252649773,1.922483068930646,50071618
239,49602,3,F184,14.6219939904707,7.870232172401041,-44.32166979205521,62642.091,4.06800406,16656.9689,True,4.130624711054146,15723.387424563474,1.3182957380941651,-3.995346510465972,50071618
240,276,13,F184,14.621993990697156,7.349672900931461,-44.86468986284946,62001.47298,,,False,,,731.9563024859594,81.85757330440407,40120913
241,6484,1,F184,14.6219939906178,7.355339601724878,-44.95326627438292,62082.1137,,,False,,,744.1467547426801,-165.3644054400117,40120913
242,6094,4,F184,14.621993991046937,7.357396120069214,-44.85190702617746,62077.0462,,,False,,,728.0673384729001,355.29377214565375,40120913
243,5704,7,F184,14.621993991050989,7.342044190991592,-44.84962325983023,62071.9788,,,False,,,785.9984797973246,-158.5140929779057,40120913
244,2979,1,F184,14.62199399121595,7.406905883238679,-44.87192299787343,62036.5741,,,False,,,736.5065334196051,241.04096774942656,40120913
245,6489,11,F184,14.621993990688276,7.262606525045646,-44.89538224243198,62082.1811,,,False,,,707.6588610512566,-54.57992118666897,40120913
246,2589,5,F184,14.621993990941837,7.370279670631525,-44.8822726458094,62031.5067,,,False,,,814.1685209972504,190.2804711300049,40120913
247,2588,16,F184,14.62199399084268,7.424619431201398,-44.945093646058496,62031.4955,,,False,,,729.7489958358002,-6.025296851010864,40120913
248,661,18,F184,14.621993990923675,7.363780343658596,-44.90449039472226,62006.47298,,,False,,,734.0995399483816,356.9140388729284,40120913
249,2974,14,F184,14.621993990674069,7.292832252962926,-44.92691430679574,62036.5067,,,False,,,819.8476276623653,91.5141666676812,40120913
250,48449,2,F184,14.621993990740355,7.37430896422037,-44.91156872744848,62627.114,6.52992753,1725.1489,True,6.475935931431838,1813.0994552934485,1.217425710216148,0.5389207211242346,40120913
251,38435,5,F184,14.621993990755657,7.382249014453975,-44.92132070719879,62497.069,5.43640937,4723.17293,True,5.462835745760334,4609.583662536374,1.2332511092058305,8.364816719482027,40120913
252,41475,10,F184,14.621993990986676,7.405349798502705,-44.91482032562247,62536.529,4.27009827,13827.9655,True,4.27674187016995,13743.560289805462,1.0252161104461963,-4.246226628480898,40120913
253,41480,15,F184,14.621993991028846,7.42564849727245,-44.90080682087834,62536.597,4.27177545,13806.6214,True,4.2940834137438415,13525.789818474646,1.2003360275248378,6.568027830148784,40120913
254,41855,2,F184,14.621993990576856,7.336763725907317,-44.96854311601237,62541.462,4.34903753,12858.2712,True,4.38475357454913,12442.125286650797,1.0999015123851337,-1.1448560533371877,40120913
255,44939,2,F184,14.621993990697453,7.377283729584233,-44.96492975857743,62581.507,5.42942444,4753.65677,True,5.527051871933809,4344.854638092311,1.2485074778019107,-3.083903072506298,40120913
256,45329,10,F184,14.621993991011264,7.420830648950545,-44.9163459664188,62586.574,5.52954561,4334.90267,True,5.5502209657750665,4253.119778342537,1.1068125561985596,-0.6873539502788617,40120913
257,48054,7,F184,14.621993990735865,7.395008530182434,-44.96192016765317,62621.979,6.39942636,1945.48127,True,6.544178391119498,1702.6471020573292,1.0862033370369748,-1.884802130412292,40120913
258,48059,9,F184,14.621993990578058,7.328522966842054,-44.95783699692718,62622.046,6.4004695,1943.61301,True,6.58031271885616,1646.913966120551,1.185517542379205,6.288087525610982,40120913
259,50762,9,F184,14.621993990792951,7.380952521397398,-44.967221571678245,62657.159,7.20158503,929.316361,True,7.287650834934655,858.4908407460254,1.1302604587898637,2.6574508297397474,40120913
260,286,16,F184,14.621993990878702,7.91066078222986,-44.92974925084829,62001.60787,,,False,,,748.3710291141022,376.8656151418471,50061540
261,3759,5,F184,14.621993990908344,7.951027440697727,-44.90082270919898,62046.709,,,False,,,698.9227703124002,-303.34091517460115,50061540
262,3369,5,F184,14.6219939909106,7.8307985696177935,-44.95481517942107,62041.6416,,,False,,,622.3764407871213,829.1430365923015,50061540
263,3364,15,F184,14.621993990984237,7.828020168024484,-44.89893017670963,62041.5741,,,False,,,678.7935314477929,24.363692336223323,50061540
264,2979,6,F184,14.621993990824643,7.804743884399751,-44.9082297418798,62036.5741,,,False,,,750.8831132492762,411.5654619592363,50061540
265,4139,16,F184,14.62199399071689,7.919542721296692,-44.99319710349027,62051.6416,,,False,,,780.4983884507583,-496.9667642972058,50061540
266,1817,14,F184,14.62199399082512,7.903217728883275,-44.97605431185736,62021.4842,,,False,,,863.6101426554794,396.8234534918023,50061540
267,1432,1,F184,14.621993990738236,7.929675448806885,-44.9691641193905,62016.4842,,,False,,,707.4632039481351,-21.496327225684865,50061540
268,666,14,F184,14.621993990929436,7.909413037810123,-44.92734499952748,62006.54042,,,False,,,762.2604150818692,-239.7403024759624,50061540
269,2203,5,F184,14.62199399077239,7.927556677642562,-44.96618836327684,62026.4955,,,False,,,762.8119606001545,-10.582776733088338,50061540
270,32249,10,F184,14.6219939908629,7.935368511755636,-44.90309445872924,62416.709,4.12971395,15736.6403,True,4.139020392770384,15602.27192991428,1.061145178664985,6.573020066430523,50061540
271,29537,1,F184,14.621993990738236,7.929675448806885,-44.9691641193905,62381.484,5.65581768,3858.9622,True,5.560388134376947,4213.478151204635,1.2683578909591826,-1.7388914162144935,50061540
272,29922,14,F184,14.62199399082512,7.903217728883275,-44.97605431185736,62386.484,5.02177119,6919.72956,True,4.998840501825979,7067.40206839265,1.26030644464881,-0.6733595784843397,50061540
273,30308,5,F184,14.62199399077239,7.927556677642562,-44.96618836327684,62391.495,4.56199412,10568.1738,True,4.603643264285118,10170.415463140262,1.206440298899366,-2.812534511643125,50061540
274,31084,6,F184,14.621993990824643,7.804743884399751,-44.9082297418798,62401.574,4.08854656,16344.776,True,4.031815507820774,17221.453242952062,1.179859992104412,6.269747800571144,50061540
275,31469,15,F184,14.621993990984237,7.828020168024484,-44.89893017670963,62406.574,4.02771866,17286.6219,True,4.056774228389635,16830.084971609253,1.3245089848199094,4.31588246181855,50061540
276,31474,5,F184,14.6219939909106,7.8307985696177935,-44.95481517942107,62406.642,4.02741882,17291.3965,True,4.048623321001116,16956.908300556188,1.1860680461083934,13.187584833805484,50061540
277,31864,5,F184,14.621993990908344,7.951027440697727,-44.90082270919898,62411.709,4.05027207,16931.24,True,4.094121011531486,16261.01293906236,1.2971671335283026,7.1428778739125,50061540
278,32244,16,F184,14.62199399071689,7.919542721296692,-44.99319710349027,62416.642,4.12852228,15753.9218,True,4.112407820955529,15989.425934086768,1.17741629742056,-7.449568625106921,50061540
279,32254,8,F184,14.621993990979554,7.86898209242563,-44.94177904403791,62416.776,4.13090692,15719.3588,True,4.113393448715669,15974.917372156304,1.2711230109996483,6.456640505510231,50061540
280,662,1,F184,14.621993990770331,7.746323543614072,-44.34826882531432,62006.48422,,,False,,,790.3458817793185,406.50611498184287,60144043
281,3369,18,F184,14.621993990709962,7.770884944301203,-44.40839301210492,62041.6416,,,False,,,754.4832056277064,-53.71331716414216,60144043
282,2989,8,F184,14.62199399073512,7.883516189210135,-44.40283460598943,62036.709,,,False,,,689.2452029198448,-54.888061152136345,60144043
283,2984,3,F184,14.621993990718952,7.903533144335382,-44.42053551823765,62036.6416,,,False,,,761.9092684954621,304.53561779215835,60144043
284,2599,8,F184,14.621993990872935,7.772972889536136,-44.38563156697975,62031.6416,,,False,,,734.2686597083384,201.56195169843795,60144043
285,3759,17,F184,14.621993990613747,7.842785896976485,-44.35951931013505,62046.709,,,False,,,738.5535412801219,-198.4323980409208,60144043
286,1823,1,F184,14.621993990728235,7.8610831248261315,-44.368571744221526,62021.5629,,,False,,,722.7179998052143,182.7249039226764,60144043
287,1818,3,F184,14.62199399070668,7.816341453634838,-44.39310605405424,62021.4955,,,False,,,667.9286387625648,265.4194161858184,60144043
288,1047,12,F184,14.621993990861087,7.764473385914606,-44.36191655256687,62011.4842,,,False,,,720.7478827069654,-24.052584722217432,60144043
289,2208,14,F184,14.62199399084201,7.798577974477072,-44.37222889895507,62026.5629,,,False,,,604.3848043322405,-108.72900274509072,60144043
290,45334,15,F184,14.621993990771482,7.808839724739278,-44.35476473374504,62586.642,4.11930038,15888.3005,True,4.12615506519467,15788.249246820546,1.3789047526661715,1.0533110022673933,60144043
291,43012,2,F184,14.621993990714529,7.8253305231102175,-44.36863390336375,62556.484,14.3496495,1.28510258,True,,-140.8700240713229,1.2583208823603371,-0.7308860207015802,60144043
292,43017,13,F184,14.621993990802844,7.760214487559179,-44.37068992186584,62556.552,14.3432991,1.2926411,True,,-158.60843550443738,1.2729048651326271,9.178217725624757,60144043
293,43402,18,F184,14.621993990576184,7.794952647743598,-44.32683031740977,62561.552,6.68140918,1500.49282,True,6.875091019140079,1255.3348693030712,1.0243669434837288,4.260049812951196,60144043
294,43783,5,F184,14.621993990548429,7.791446411749119,-44.4112947931327,62566.495,5.46773508,4588.84686,True,5.473334413395776,4565.225502105591,1.0977830665095534,2.570455770767889,60144043
295,44173,10,F184,14.621993990905672,7.74840562198608,-44.41927339235828,62571.563,4.93461502,7498.10622,True,4.995503099790579,7089.159701903689,1.1703334186586012,9.201124920860265,60144043
296,44558,18,F184,14.621993990718062,7.84105540483216,-44.35422245755839,62576.563,4.39454488,12330.4703,True,4.381747733189405,12476.618814398478,1.180804569722894,-1.9553953267888111,60144043
297,44948,16,F184,14.621993990659282,7.892484298375022,-44.384252745732816,62581.63,4.38256778,12467.2447,True,4.408390665830527,12174.180420201295,1.1834835057655713,3.918301165292248,60144043
298,44949,5,F184,14.621993990770424,7.753449991177781,-44.42171396604048,62581.642,4.38198214,12473.9713,True,4.421044615839806,12033.11739412729,1.226648517724931,-7.178460916122262,60144043
299,45339,5,F184,14.62199399064338,7.895135482311631,-44.42083249367273,62586.709,4.11687276,15923.8652,True,4.1125546341697365,15987.263990605545,1.094540782796689,7.763155233520498,60144043
300,282,13,F184,14.621993990809848,7.72995290845977,-44.04439999284851,62001.55166,,,False,,,533.630173568884,575.3337333612997,50118342
301,2599,2,F184,14.6219939904829,7.687724265453935,-44.105750976215454,62031.6416,,,False,,,887.7265577415628,-78.29091217678274,50118342
302,2214,7,F184,14.621993990469036,7.6906331390443325,-44.10188635195341,62026.6416,,,False,,,1058.200094028825,385.3544628120615,50118342
303,2213,16,F184,14.621993990636255,7.697139498898042,-44.1220512605919,62026.6303,,,False,,,831.5668130216764,-173.75908104316625,50118342
304,2209,6,F184,14.621993990582364,7.683649460851995,-44.060337204301526,62026.5741,,,False,,,543.8072772816895,-254.2842375733535,50118342
305,2604,7,F184,14.621993990699076,7.788065746323253,-44.13807078014506,62031.709,,,False,,,573.4666510171928,151.37050104535592,50118342
306,1433,2,F184,14.621993990795303,7.624355121430036,-44.12831488307103,62016.4955,,,False,,,739.4114056281987,-774.482711811978,50118342
307,667,14,F184,14.621993990352529,7.772513047698105,-44.11915338019717,62006.55166,,,False,,,842.4821409286587,173.31334184403545,50118342
308,662,3,F184,14.621993990754955,7.811285968024964,-44.07520358987279,62006.48422,,,False,,,491.04076562926457,1220.515042882413,50118342
309,1823,14,F184,14.62199399041362,7.674676527645362,-44.1035571207491,62021.5629,,,False,,,649.1917885272615,-558.1146497296626,50118342
310,53045,11,F184,14.62199399047798,7.721376123344254,-44.11783795140807,62686.799,4.45287081,11685.5531,True,4.426812454376069,11969.362449778033,1.0774414638168164,12.700360969391792,50118342
311,50371,12,F184,14.62199399052697,7.747198187589166,-44.08148247161862,62652.08,6.80743129,1336.05728,True,7.343351961152634,815.5586823586528,1.2191036421831858,13.04885960289011,50118342
312,50376,14,F184,14.621993990714223,7.656504110757712,-44.128850562451895,62652.147,6.79207277,1355.09108,True,6.686093798189003,1494.0271190987726,0.9283971069735564,3.644642055853872,50118342
313,50756,1,F184,14.62199399057052,7.72912030490271,-44.06187113396867,62657.08,6.05815076,2664.01884,True,6.064936334898826,2647.411591415143,0.9799563925439884,0.9103105718099612,50118342
314,51136,5,F184,14.621993990709075,7.82115325015413,-44.09496245673812,62662.013,5.64129823,3910.91433,True,5.618760851647727,3992.929656972587,1.1332280928622436,25.85434935898764,50118342
