,Pointing,SCA,BAND,zeropoint,RA,DEC,date,true mag,true flux,DETECTED,mag,flux,Residual Mean,Residual Mean Central,SNID
315,51900,14,F184,14.621993990530951,7.737420947159639,-44.12619715981449,62671.934,5.10050406,6435.7027,True,5.124610021345898,6294.365987325092,1.2254558735570564,2.1322846357728484,50118342
316,52285,1,F184,14.621993990629845,7.733314973085438,-44.14002125705602,62676.934,4.7712962,8715.2353,True,4.800934438766504,8480.5149578607,1.2520116132812025,-8.091281183179879,50118342
317,52660,18,F184,14.621993990437431,7.759539174426722,-44.13289115537758,62681.799,4.66674065,9596.2452,True,4.681567171995438,9466.057347683836,1.3395656100218112,-1.0617579359449458,50118342
318,52665,2,F184,14.621993990563798,7.669439299424006,-44.095346262037694,62681.866,4.66761764,9588.49707,True,4.722761106852831,9113.63344935295,1.424618122211784,0.7676172199152489,50118342
319,53050,9,F184,14.62199399057664,7.689562820538882,-44.08546582151461,62686.866,4.45025309,11713.7611,True,4.485256003731967,11342.1033034872,0.936206526818016,-0.6644101980935732,50118342
320,277,1,F184,14.621993990758265,7.731200775638578,-44.01761144027208,62001.48422,,,False,,,131.63968989362183,-2540.1390894468545,50123776
321,2214,7,F184,14.621993990469036,7.6906331390443325,-44.10188635195341,62026.6416,,,False,,,1306.8261769295932,223.6178198432508,50123776
322,2213,16,F184,14.621993990636255,7.697139498898042,-44.1220512605919,62026.6303,,,False,,,2249.847029677112,5758.892774799527,50123776
323,2209,6,F184,14.621993990582364,7.683649460851995,-44.060337204301526,62026.5741,,,False,,,-191.9168350148248,136.14576896343397,50123776
324,1823,14,F184,14.62199399041362,7.674676527645362,-44.1035571207491,62021.5629,,,False,,,1170.2615115715162,5347.756913568081,50123776
325,2599,2,F184,14.6219939904829,7.687724265453935,-44.105750976215454,62031.6416,,,False,,,179.69224491987552,42.20194510559122,50123776
326,667,14,F184,14.621993990352529,7.772513047698105,-44.11915338019717,62006.55166,,,False,,,557.8497427834227,-1265.5615257444588,50123776
327,662,3,F184,14.621993990754955,7.811285968024964,-44.07520358987279,62006.48422,,,False,,,505.4995529341686,638.3853288435639,50123776
328,282,13,F184,14.621993990809848,7.72995290845977,-44.04439999284851,62001.55166,,,False,,,1650.924205680989,-2064.359547432018,50123776
329,1433,3,F184,14.62199399072605,7.713241289204579,-44.01438170656884,62016.4955,,,False,,,57.05425604745688,3364.887254040829,50123776
330,53805,13,F184,14.621993990542432,7.701808181647672,-44.10657023341181,62696.664,4.08580012,16386.1734,True,4.14885206413005,15461.626370253978,-0.1625000052488409,11.38551224069188,50123776
331,51900,14,F184,14.621993990530951,7.737420947159639,-44.12619715981449,62671.934,8.091706,409.369229,True,6.903226607041488,1223.222207856188,0.9870098596530966,-10.867948011848997,50123776
332,52280,14,F184,14.621993990722718,7.814682857152646,-44.07862978983951,62676.866,6.13168816,2489.55847,True,5.973721549459862,2879.43566929958,1.9603010212185328,-57.64571152194479,50123776
333,52285,1,F184,14.621993990629845,7.733314973085438,-44.14002125705602,62676.934,6.11562196,2526.67169,True,5.569940724020054,4176.569478207494,2.285421627454483,-61.89095654766816,50123776
334,52660,18,F184,14.621993990437431,7.759539174426722,-44.13289115537758,62681.799,5.19306768,5909.76927,True,5.036393039441771,6827.139614355052,1.865224006489292,-3.167202527114504,50123776
335,52665,2,F184,14.621993990563798,7.669439299424006,-44.095346262037694,62681.866,5.18359055,5961.58002,True,4.890403150304959,7809.706987418626,2.8590224906682504,-80.50275971808531,50123776
336,53045,11,F184,14.62199399047798,7.721376123344254,-44.11783795140807,62686.799,4.58706814,10326.9088,True,4.554307739030621,10643.21669371178,0.4185145347485901,18.76768584936775,50123776
337,53050,9,F184,14.62199399057664,7.689562820538882,-44.08546582151461,62686.866,4.58112074,10383.6323,True,4.571958002840182,10471.594078795268,0.5936436809840612,-11.142158249173388,50123776
338,53430,6,F184,14.62199399047524,7.672438292324956,-44.088631464056064,62691.799,4.25508875,14020.4546,True,4.472663858586724,11474.412448367477,1.4570241154814605,-3.0228260365271424,50123776
339,53810,2,F184,14.621993990560531,7.745845285370299,-44.142513067714525,62696.732,4.08395207,16414.0885,True,4.140071175586419,15587.179250568994,2.875920868824539,78.29990802514111,50123776
340,281,10,F184,14.62199399083564,7.917312700628629,-44.8379102480823,62001.54042,,,False,,,814.9829615526105,358.63967603939983,50049302
341,2208,4,F184,14.621993990989049,8.015235868540119,-44.77669396759336,62026.5629,,,False,,,727.4997117037783,362.6787571899891,50049302
342,2203,3,F184,14.621993991063292,7.969628038563785,-44.76018203281669,62026.4955,,,False,,,832.407163513255,810.7550898135851,50049302
343,1822,16,F184,14.621993990759767,7.856770914585887,-44.8141203877726,62021.5517,,,False,,,735.3703065280451,252.26972595876543,50049302
344,1818,8,F184,14.621993990921675,7.914628181376253,-44.73718335757687,62021.4955,,,False,,,880.2902995242221,413.2325941451106,50049302
345,2593,10,F184,14.621993990736367,7.926407090565074,-44.807834446479326,62031.5629,,,False,,,590.6392611667598,635.1148475311286,50049302
346,1047,4,F184,14.621993991135287,7.980192337762866,-44.73963209320784,62011.4842,,,False,,,789.1476574623657,-72.11318117930313,50049302
347,666,15,F184,14.621993990609312,7.9411716285826115,-44.79899972198667,62006.54042,,,False,,,597.7659147694912,92.59100539433712,50049302
348,286,17,F184,14.621993990765608,7.9113188208360254,-44.78225396289597,62001.60787,,,False,,,955.0575675363024,287.54607603580195,50049302
349,1432,11,F184,14.621993990804407,7.864954721938694,-44.77481857172715,62016.4842,,,False,,,573.9456651023743,-24.788883530231143,50049302
350,33029,1,F184,14.621993990597831,7.942413245228221,-44.81510270655367,62426.844,4.24048119,14210.3614,True,4.232451323876969,14315.794990685614,1.568014484962993,2.243391542621349,50049302
351,30698,10,F184,14.621993990736367,7.926407090565074,-44.807834446479326,62396.563,7.33184259,824.253043,True,7.379196332609306,789.0735155175449,1.0495157048756314,10.261193690938953,50049302
352,31474,3,F184,14.62199399100558,8.01103242143177,-44.79045718019522,62406.642,5.31568728,5278.64777,True,5.253756968182419,5588.473716660963,1.458768646249629,11.255367022620398,50049302
353,31859,18,F184,14.62199399108139,8.016572462082705,-44.73136528395503,62411.642,4.86921366,7963.64944,True,4.87971949218208,7886.933937887948,1.5527673882600852,11.269255702533815,50049302
354,31864,2,F184,14.621993990979474,7.9843555750734545,-44.76443920942541,62411.709,4.86404692,8001.63669,True,4.775207132183926,8683.866676915708,1.2615032153898356,5.340086602294488,50049302
355,32249,13,F184,14.621993990889289,7.926376250537888,-44.76496120540168,62416.709,4.52401304,10944.4107,True,4.520451084327284,10980.334393825991,0.9575451987173887,4.454830437867257,50049302
356,32254,5,F184,14.621993990933216,7.988217014276031,-44.81744259927943,62416.776,4.51994856,10985.4581,True,4.55684144209483,10618.40835635696,1.054765674193224,5.657184205504468,50049302
357,32639,10,F184,14.621993991081707,8.023691950038078,-44.79060087393447,62421.776,4.29054553,13569.9856,True,4.268394008861014,13849.637184838442,1.1846481205513846,16.151874275654098,50049302
358,32644,5,F184,14.621993991137986,7.942792868831952,-44.72920984632681,62421.844,4.28810492,13600.5237,True,4.320288401797203,13203.24369686812,1.0422874835972429,-4.498914610053794,50049302
359,33809,11,F184,14.621993991047097,7.994025693720929,-44.75662920864955,62436.979,4.24302917,14177.0519,True,4.249212368603917,14096.492108716498,1.3029763568687285,11.835247117706077,50049302
360,276,14,F184,14.621993991124269,7.350118708692528,-44.717993868508536,62001.47298,,,False,,,743.8731315383566,304.59347756354265,50010393
361,8027,6,F184,14.621993991093236,7.328576632865634,-44.724459091899845,62102.159,,,False,,,729.3373829236995,455.0792745713987,50010393
362,7258,4,F184,14.621993991016664,7.27615187941803,-44.70160876284512,62092.1699,,,False,,,750.9282842718411,139.03717406352024,50010393
363,6489,13,F184,14.62199399121364,7.3464845182329475,-44.68338273560681,62082.1811,,,False,,,647.4421639183397,451.0880703386664,50010393
364,6099,2,F184,14.62199399109342,7.33071766532671,-44.72754767040042,62077.1137,,,False,,,741.3478371231071,99.5744508867656,50010393
365,8412,8,F184,14.621993991182356,7.380052679491955,-44.7432383457674,62107.159,,,False,,,823.8674474464717,-495.8347260049631,50010393
366,2974,18,F184,14.62199399106436,7.308365235494536,-44.77597528543723,62036.5067,,,False,,,752.6473333193687,181.0635430244868,50010393
367,2589,2,F184,14.621993991155351,7.304149516381271,-44.7520477067246,62031.5067,,,False,,,720.6285004340245,-97.19384801200935,50010393
368,2203,13,F184,14.621993991196556,7.396184281816849,-44.75317235863123,62026.4955,,,False,,,764.5386339090071,5.982066000516909,50010393
369,2979,10,F184,14.621993991275582,7.338541199347252,-44.74508127828003,62036.5741,,,False,,,706.3280826515777,372.59714627109577,50010393
370,44554,5,F184,14.621993991174756,7.328624883654208,-44.659262556137726,62576.507,5.80946176,3349.75383,True,5.986658792977231,2845.32895103763,1.1046274943507433,-1.356335453218617,50010393
371,40710,16,F184,14.621993991138018,7.356539917003474,-44.71102019567374,62526.597,4.12265879,15839.2306,True,4.086316928248898,16378.315345686837,1.2994307830837288,-1.2608388324639614,50010393
372,40715,18,F184,14.621993991175067,7.3507533934822815,-44.7768920935756,62526.664,4.11998184,15878.3314,True,4.116475057541651,15929.640581649111,1.3006248016531594,7.539845824340894,50010393
373,41095,14,F184,14.621993991246494,7.361747404957227,-44.75306053080238,62531.597,4.11244953,15988.8705,True,4.059515286522821,16787.649196549984,1.2038940053855345,5.392933860782111,50010393
374,41470,1,F184,14.621993991012506,7.2372576795131796,-44.70113463287984,62536.462,4.29836844,13472.5629,True,4.266841902077672,13869.449997438927,1.339559378771128,5.4083047998001375,50010393
375,41475,11,F184,14.621993991020837,7.319453154955383,-44.78169096136124,62536.529,4.30313474,13413.549,True,4.357572238625817,12757.544872075458,1.2872586619882915,-8.78827328823073,50010393
376,42241,13,F184,14.621993991098329,7.296933610526668,-44.71875422938482,62546.473,4.5397827,10786.5985,True,4.549521280813679,10690.240794532308,1.201038421709647,4.298956449978659,50010393
377,42626,18,F184,14.621993990847734,7.252422959479167,-44.781608669836594,62551.473,4.82065368,8327.91192,True,4.838886778659649,8189.196431914785,1.19131174339852,12.810081280511124,50010393
378,43397,16,F184,14.621993991076693,7.290349664916196,-44.7354439969273,62561.484,5.3563687,5084.52182,True,5.456585073923341,4636.1979482396255,1.1992519511627342,9.210693325563325,50010393
379,44939,15,F184,14.621993991132266,7.340475946781404,-44.67535531786774,62581.507,5.959269,2918.03164,True,6.206034984043525,2324.780779572087,1.204649959043767,4.16152456105204,50010393
380,2974,13,F184,14.621993990616174,7.099277092430003,-44.97942534148615,62036.5067,,,False,,,1138.2704928034873,1039.2345042316683,40096456
381,23810,11,F184,14.62199399078165,7.0771709016173086,-45.01278804125638,62307.136,,,False,,,920.818609679898,844.3521270372028,40096456
382,20344,8,F184,14.621993991083889,6.973904652648158,-44.95293591343663,62262.114,,,False,,,900.2308761883996,722.4769731937772,40096456
383,13750,15,F184,14.621993990887251,6.928297161794642,-44.937307744392974,62176.462,,,False,,,936.7168023989016,791.3166744817512,40096456
384,13370,17,F184,14.621993990828855,7.024335901356201,-44.97748161144867,62171.529,,,False,,,639.643917999405,1098.6556282735546,40096456
385,20734,1,F184,14.621993990688924,7.087270628465568,-45.00661788733088,62267.181,,,False,,,836.7017141184442,1029.2384000994375,40096456
386,9565,15,F184,14.621993990950823,7.005613766729625,-44.98479727127516,62122.136,,,False,,,831.8887897100249,1246.400509100447,40096456
387,6484,7,F184,14.62199399097641,6.95115958873775,-44.96869704981093,62082.1137,,,False,,,818.152881334463,898.5163099932049,40096456
388,6099,9,F184,14.621993990979934,7.033241493379258,-44.90337003991032,62077.1137,,,False,,,467.34829007237386,993.0507101471152,40096456
389,9950,5,F184,14.621993991068765,7.0322922000697385,-44.9436851928954,62127.136,,,False,,,734.1885649304841,1127.6855428729166,40096456
390,55715,13,F184,14.621993990767477,6.957222047166071,-45.02582552840035,62721.462,6.48998993,1789.78814,True,6.280200407256348,2171.28002534354,1.2192395672109473,18.14051624851872,40096456
391,48449,8,F184,14.621993991083889,6.973904652648158,-44.95293591343663,62627.114,4.76201669,8790.04141,True,4.73145149748227,9040.977761834656,1.2952980468904047,18.998627179627977,40096456
392,48839,1,F184,14.621993990688924,7.087270628465568,-45.00661788733088,62632.181,4.61485937,10065.9287,True,4.629102187359592,9934.708415537554,1.3376661431571992,18.058689527753444,40096456
393,51915,11,F184,14.62199399078165,7.0771709016173086,-45.01278804125638,62672.136,5.32548286,5231.23767,True,5.42263154642313,4783.473599973289,0.6402985234826017,15.239523229342003,40096456
394,52300,9,F184,14.62199399088165,7.006775292040549,-45.01036355642295,62677.136,5.50195528,4446.47122,True,5.573194649464353,4164.071137317762,1.1232078414378075,15.919473439611576,40096456
395,55335,16,F184,14.62199399062222,7.078693235118991,-44.95507062539767,62716.529,6.25309315,2226.1803,True,6.383577000636199,1974.0820508414035,1.1694372072399042,26.502837075736124,40096456
396,55720,18,F184,14.621993990808026,7.028169853167139,-44.99957203586456,62721.529,6.49147706,1787.33834,True,6.527526333567357,1728.9620730038678,1.3779422424047605,13.359713388387314,40096456
397,276,11,F184,14.621993990723675,7.5412724090828895,-44.69151335913318,62001.47298,,,False,,,840.0284849092441,439.3640843763838,50093469
398,3764,7,F184,14.621993990865276,7.664283253966698,-44.66439768944424,62046.7765,,,False,,,665.2902167486353,-90.01307638410032,50093469
399,3374,7,F184,14.62199399101298,7.645907346608294,-44.75923551008518,62041.709,,,False,,,751.0943919061119,570.7536721806282,50093469
400,3369,10,F184,14.621993990730155,7.591410310222645,-44.711520397511045,62041.6416,,,False,,,574.6928148001962,392.1520144916193,50093469
401,2979,11,F184,14.621993990693984,7.530923060835799,-44.69268743159765,62036.5741,,,False,,,746.8171905057425,5.445022049470367,50093469
402,3754,16,F184,14.621993990924311,7.627208434107595,-44.73913555181895,62046.6416,,,False,,,659.2502634821751,295.9275877812637,50093469
403,1818,4,F184,14.62199399075218,7.693999891187357,-44.71471216595872,62021.4955,,,False,,,637.1330909569415,-27.04969574522352,50093469
404,1432,14,F184,14.621993990734014,7.680108571747353,-44.73091017280329,62016.4842,,,False,,,776.3330296720296,-267.25921089120584,50093469
405,281,17,F184,14.62199399111062,7.535038820836025,-44.78225396289597,62001.54042,,,False,,,671.3004987360509,357.76368751842506,50093469
406,2594,8,F184,14.621993990837288,7.581666695574502,-44.7088280515724,62031.5741,,,False,,,827.0662562869488,754.2792159171745,50093469
407,55340,11,F184,14.621993991055929,7.572442360860476,-44.79941244504793,62716.597,4.97298485,7237.75134,True,4.905640927790291,7700.867106987225,0.993174794750502,20.633636153125007,50093469
408,53435,12,F184,14.621993990721014,7.631362090036187,-44.71865380128258,62691.866,6.78826741,1359.84883,True,7.043885882399708,1074.5871601568945,1.0807910395858331,6.398218004234434,50093469
409,53815,15,F184,14.621993990743755,7.60660518340271,-44.70992326602136,62696.799,6.0508502,2681.99223,True,6.005280782385263,2796.943458812809,1.172284696453189,7.646617141139973,50093469
410,54195,18,F184,14.621993991214405,7.497642934470494,-44.7392167423984,62701.732,5.6474584,3888.78773,True,5.6518346740555,3873.130501499139,1.109067412036386,1.7157401007212425,50093469
411,54575,13,F184,14.62199399078479,7.670745580711358,-44.69563579502094,62706.664,5.38078812,4971.44168,True,5.460992155198397,4617.417429139103,1.1378702234670854,4.842958844323506,50093469
412,54960,12,F184,14.621993990589935,7.612098126190792,-44.64242971576905,62711.664,5.14009923,6205.23032,True,5.155058676892885,6120.297444659876,1.1086163241675415,-0.9034972715901288,50093469
413,55715,8,F184,14.6219939910586,7.638925924867179,-44.76506415039712,62721.462,4.78239405,8626.60625,True,4.747271719564024,8910.197123048581,1.1653068801616535,9.15195632961372,50093469
414,662,1,F184,14.621993990770331,7.746323543614072,-44.34826882531432,62006.48422,,,False,,,656.3870941276418,-2872.7904233637964,50099064
415,2984,11,F184,14.621993990805406,7.664851643468014,-44.34138809520605,62036.6416,,,False,,,-340.4445333031108,-1166.3088209346847,50099064
416,2599,8,F184,14.621993990872935,7.772972889536136,-44.38563156697975,62031.6416,,,False,,,125.5626666992357,171.03164564657646,50099064
417,2594,3,F184,14.62199399089358,7.652320235601367,-44.361328191050426,62031.5741,,,False,,,658.9953188002291,160.8029771304595,50099064
418,2208,14,F184,14.62199399084201,7.798577974477072,-44.37222889895507,62026.5629,,,False,,,1087.4831292837262,1243.1680584866235,50099064
419,2989,4,F184,14.62199399077048,7.708679644403191,-44.30563480146572,62036.709,,,False,,,1238.8311801277778,-861.4005515206981,50099064
420,1433,4,F184,14.6219939908783,7.670279451579078,-44.34616690290036,62016.4955,,,False,,,720.5168697825866,-1056.927909931952,50099064
421,1052,17,F184,14.621993990887134,7.656732277871609,-44.35180912907399,62011.5517,,,False,,,734.4767002999788,-1754.846817063098,50099064
422,1047,12,F184,14.621993990861087,7.764473385914606,-44.36191655256687,62011.4842,,,False,,,694.6625523418516,-1513.4800055816834,50099064
423,1823,10,F184,14.621993990678911,7.714553555709741,-44.28224049498216,62021.5629,,,False,,,422.48610999831726,477.3024736235194,50099064
424,31484,7,F184,14.621993990946995,7.718866443066618,-44.39003591552689,62406.776,4.50905301,11096.2541,True,4.421300820001399,12030.27824127957,1.0284791461113665,-27.95636299056807,50099064
425,29928,10,F184,14.621993990678911,7.714553555709741,-44.28224049498216,62386.563,8.58262229,260.464584,True,,-287.20554744973583,0.7953579976958223,7.315810695611553,50099064
426,30313,14,F184,14.62199399084201,7.798577974477072,-44.37222889895507,62391.563,6.53437494,1718.09676,True,6.713896535525291,1456.2548534086166,1.0042283349241712,14.088417827634542,50099064
427,30699,3,F184,14.62199399089358,7.652320235601367,-44.361328191050426,62396.574,5.5422522,4284.46614,True,5.594722055929104,4082.321249804103,1.014554661722202,-0.4475552703111262,50099064
428,30704,8,F184,14.621993990872935,7.772972889536136,-44.38563156697975,62396.642,5.53161436,4326.65086,True,5.488325289885109,4502.626095702848,1.16773745925338,-1.548340345929307,50099064
429,31089,11,F184,14.621993990805406,7.664851643468014,-44.34138809520605,62401.642,4.90475617,7707.17334,True,4.857614037473681,8049.156750869376,1.4812752445932535,-18.18077824668424,50099064
430,31094,4,F184,14.62199399077048,7.708679644403191,-44.30563480146572,62401.709,4.89813579,7754.31217,True,4.811085320925196,8401.597498387646,1.0469669820320793,-14.603776507710466,50099064
431,31474,18,F184,14.621993990709962,7.770884944301203,-44.40839301210492,62406.642,4.51599929,11025.4896,True,4.4801724409430665,11395.333072286743,0.8125505192561308,-16.75036708255335,50099064
432,31479,10,F184,14.621993990867228,7.6642454484296465,-44.34222065043296,62406.709,4.5125206,11060.8718,True,4.452050468434363,11694.34259335371,1.0990298665341456,-37.67759416707455,50099064
433,31869,1,F184,14.621993990781023,7.786612732000289,-44.39158921973264,62411.776,4.31631982,13251.6412,True,4.248096655134599,14110.985251488595,0.6633659810804471,-44.5764935128045,50099064
434,662,16,F184,14.621993990996478,7.163463889390818,-44.368964858442936,62006.48422,,,False,,,1003.3681278147924,3602.3919085244243,20170506
435,9560,2,F184,14.621993991022476,7.125521997883051,-44.38626137997723,62122.069,,,False,,,1015.0532835603626,4541.434176216689,20170506
436,8796,5,F184,14.62199399085936,7.201139149880117,-44.44578204165298,62112.147,,,False,,,-463.0251612092543,5654.844308280799,20170506
437,7642,9,F184,14.621993991130184,7.1202951723521135,-44.36454378414413,62097.1586,,,False,,,754.6347349829521,3371.51278711395,20170506
438,6873,4,F184,14.621993990930005,7.168194832629606,-44.39533104510828,62087.1699,,,False,,,914.8706870508976,2890.2979013883264,20170506
439,9940,3,F184,14.62199399098904,7.206941432818303,-44.44042590350601,62127.001,,,False,,,636.6716769060113,3072.583948611632,20170506
440,5714,5,F184,14.621993990848686,7.125121581798074,-44.4154183706306,62072.1137,,,False,,,143.4917986588698,4345.366626039792,20170506
441,5324,8,F184,14.62199399096474,7.214797537877384,-44.40346607027027,62067.0462,,,False,,,527.7211579405921,5561.881046383699,20170506
442,2594,10,F184,14.621993990966011,7.2225884516441266,-44.38753498162629,62031.5741,,,False,,,161.05521923376364,3832.56948775717,20170506
443,6104,11,F184,14.62199399090848,7.1729269424266775,-44.455713737155904,62077.1811,,,False,,,766.066567972739,3269.2590226524057,20170506
444,51905,12,F184,14.621993990843697,7.274788716970107,-44.41245852934886,62672.001,5.24358579,5641.09328,True,5.42361029619771,4779.163424003851,1.143044894451683,48.08588342420437,20170506
445,47674,4,F184,14.621993990893662,7.246770918172693,-44.40334774184498,62617.046,4.6185616,10031.6635,True,4.929112702161131,7536.1740341241875,0.3683192568119149,80.91686986978675,20170506
446,48064,1,F184,14.621993991060991,7.179616364907289,-44.421135675708335,62622.114,4.34286671,12931.5598,True,4.497237448750116,11217.627656486911,1.0090821093748208,62.00642381916186,20170506
447,48069,3,F184,14.6219939908836,7.112944016116905,-44.41577872881862,62622.181,4.34393054,12918.8954,True,4.466131244842192,11543.659341795015,2.0648680573631317,50.44661548298093,20170506
448,48838,5,F184,14.621993991010727,7.200172254544808,-44.3774952098405,62632.17,4.63410361,9889.08596,True,4.780526293428633,8641.427340471128,1.4500386173592938,41.34372995735448,20170506
449,49992,8,F184,14.621993991119716,7.178740830744326,-44.36826077383424,62647.159,5.30074128,5351.81489,True,5.661897140425351,3837.400641596424,1.7467398532331455,65.92019414608546,20170506
450,51145,18,F184,14.621993991017677,7.218362359999594,-44.398900571782754,62662.136,5.11551825,6347.31856,True,5.323588123218388,5240.355508032463,-0.3102076023934758,60.56658190939158,20170506
451,51146,8,F184,14.621993990879028,7.178761273540153,-44.45864507264401,62662.147,5.11562868,6346.67303,True,5.563721809960597,4200.560808078854,0.9063430449506152,92.0606420704096,20170506
452,51525,12,F184,14.621993990774005,7.075950901282824,-44.39506330301944,62667.069,5.16962486,6038.75837,True,5.439290147980856,4710.640274138849,0.904461798654776,58.559690674240585,20170506
453,51910,5,F184,14.621993990989774,7.109267655927501,-44.42972574901873,62672.069,5.24456358,5636.0153,True,5.517527209645685,4383.13771557081,0.5959440061550646,47.48211641711936,20170506
454,662,1,F184,14.621993990770331,7.746323543614072,-44.34826882531432,62006.48422,,,False,,,773.0709721921398,-118.78991391976786,30666595
455,2594,3,F184,14.62199399089358,7.652320235601367,-44.361328191050426,62031.5741,,,False,,,761.4145820852209,440.98864515966574,30666595
456,2208,17,F184,14.62199399075655,7.6063679304169405,-44.31138779186999,62026.5629,,,False,,,745.704176201234,73.48286744906812,30666595
457,1823,10,F184,14.621993990678913,7.714553555709741,-44.282240494982155,62021.5629,,,False,,,709.8910001824927,234.06924145211104,30666595
458,1818,12,F184,14.62199399055932,7.669709619072444,-44.307280191863306,62021.4955,,,False,,,802.6296019426904,236.69356163400784,30666595
459,2984,11,F184,14.621993990805406,7.664851643468014,-44.34138809520605,62036.6416,,,False,,,706.535845908303,190.754432405486,30666595
460,1052,17,F184,14.621993990887134,7.656732277871609,-44.351809129073985,62011.5517,,,False,,,743.4281368506215,154.4168461700889,30666595
461,1047,12,F184,14.621993990861089,7.764473385914606,-44.36191655256687,62011.4842,,,False,,,670.2717698637981,475.1588601135105,30666595
462,667,13,F184,14.62199399072311,7.737064071062831,-44.26363095257007,62006.55166,,,False,,,719.8454091813521,-72.77068783327559,30666595
463,1433,4,F184,14.6219939908783,7.670279451579078,-44.34616690290036,62016.4955,,,False,,,706.9940044030773,-285.0090496830303,30666595
464,31864,16,F184,14.621993991046292,7.6365375137157425,-44.36293762346019,62411.709,5.83853975,3261.23202,True,5.8589345548187275,3200.532031659859,1.1980009692336928,-7.1076908249397475,30666595
465,29538,4,F184,14.6219939908783,7.670279451579078,-44.34616690290036,62381.495,6.81313911,1329.05194,True,6.607057191261507,1606.841809825302,1.2580607064502816,2.8254735671501328,30666595
466,29923,12,F184,14.62199399055932,7.669709619072444,-44.307280191863306,62386.495,6.63536721,1565.49149,True,6.62340483396039,1582.829246987725,1.1958537913914424,0.8940615212097539,30666595
467,29928,10,F184,14.621993990678913,7.714553555709741,-44.282240494982155,62386.563,6.63285987,1569.11093,True,6.426291865417216,1897.9259061415203,1.125331228744239,-1.2720160812076784,30666595
468,30313,17,F184,14.62199399075655,7.6063679304169405,-44.31138779186999,62391.563,6.39167673,1959.41714,True,6.228163881463892,2277.8779331848677,1.1724099957538903,3.306166444111755,30666595
469,30699,3,F184,14.62199399089358,7.652320235601367,-44.361328191050426,62396.574,6.26995737,2191.86927,True,6.261933049092066,2208.1205541288023,1.2336936049082625,8.067057839497531,30666595
470,31089,11,F184,14.621993990805406,7.664851643468014,-44.34138809520605,62401.642,6.11870362,2519.51037,True,6.066361643643418,2643.9384612088543,1.2048665707867783,1.9495176393328137,30666595
471,31094,4,F184,14.621993990770479,7.708679644403191,-44.305634801465715,62401.709,6.11915621,2518.46031,True,5.934690115163027,2984.832425165446,1.174911304538068,1.7552623390169655,30666595
472,31479,10,F184,14.621993990867228,7.6642454484296465,-44.34222065043296,62406.709,6.09721569,2569.87098,True,6.13603510105154,2479.6018949795875,1.285659321627002,4.77308524537322,30666595
473,31869,10,F184,14.621993990588722,7.782644329211962,-44.255820137615224,62411.776,5.82980072,3287.58741,True,5.892006595106558,3104.5121363594826,1.2491988262609068,-7.923012325393848,30666595
